阿坝,a'ba
黄平县,huang'ping'xian
黄埔,huang'pu
黄浦,huang'pu
黄埔区,huang'pu'qu
黄浦区,huang'pu'qu
黄山,huang'shan
黄山区,huang'shan'qu
黄山市,huang'shan'shi
黄石,huang'shi
黄石港,huang'shi'gang
黄石港区,huang'shi'gang'qu
黄石市,huang'shi'shi
黄岩,huang'yan
黄岩区,huang'yan'qu
湟源,huang'yuan
湟源县,huang'yuan'xian
湟中,huang'zhong
湟中县,huang'zhong'xian
黄州,huang'zhou
黄州区,huang'zhou'qu
惠安,hui'an
惠安县,hui'an'xian
会昌,hui'chang
会昌县,hui'chang'xian
惠城,hui'cheng
惠城区,hui'cheng'qu
会东,hui'dong
惠东,hui'dong
会东县,hui'dong'xian
惠东县,hui'dong'xian
惠来,hui'lai
惠来县,hui'lai'xian
会理,hui'li
会理县,hui'li'xian
回民,hui'min
惠民,hui'min
回民区,hui'min'qu
惠民县,hui'min'xian
辉南,hui'nan
辉南县,hui'nan'xian
会宁,hui'ning
会宁县,hui'ning'xian
惠农,hui'nong
惠农县,hui'nong'xian
惠山,hui'shan
惠山区,hui'shan'qu
惠水,hui'shui
惠水县,hui'shui'xian
会同,hui'tong
会同县,hui'tong'xian
徽县,hui'xian
辉县市,hui'xian'shi
惠阳,hui'yang
惠阳市,hui'yang'shi
会泽,hui'ze
会泽县,hui'ze'xian
徽州,hui'zhou
惠州,hui'zhou
徽州区,hui'zhou'qu
惠州市,hui'zhou'shi
回族,hui'zu
珲春,hun'chun
珲春市,hun'chun'shi
浑源,hun'yuan
浑源县,hun'yuan'xian
霍城,huo'cheng
霍城县,huo'cheng'xian
获嘉,huo'jia
获嘉县,huo'jia'xian
霍林郭勒,huo'lin'guo'le
霍林郭勒市,huo'lin'guo'le'shi
霍邱,huo'qiu
霍邱县,huo'qiu'xian
霍山,huo'shan
霍山县,huo'shan'xian
霍州,huo'zhou
霍州市,huo'zhou'shi
集安,ji'an
吉安,ji'an
集安市,ji'an'shi
吉安市,ji'an'shi
吉安县,ji'an'xian
吉布提,ji'bu'ti
吉布提共和国,ji'bu'ti'gong'he'guo
鸡东,ji'dong
鸡东县,ji'dong'xian
吉尔吉斯共和国,ji'er'ji'si'gong'he'guo
吉尔吉斯斯坦,ji'er'ji'si'si'tan
鸡冠,ji'guan
鸡冠区,ji'guan'qu
吉利,ji'li
基里巴斯,ji'li'ba'si
基里巴斯共和国,ji'li'ba'si'gong'he'guo
吉利区,ji'li'qu
吉林,ji'lin
基林群岛,ji'lin'qun'dao
吉林省,ji'lin'sheng
吉林市,ji'lin'shi
吉隆,ji'long
基隆,ji'long
基隆市,ji'long'shi
吉隆县,ji'long'xian
集美,ji'mei
集美区,ji'mei'qu
即墨,ji'mo
即墨市,ji'mo'shi
吉木乃,ji'mu'nai
吉木乃县,ji'mu'nai'xian
吉木萨尔,ji'mu'sa'er
吉木萨尔县,ji'mu'sa'er'xian
济南,ji'nan
济南市,ji'nan'shi
几内亚,ji'nei'ya
几内亚比绍,ji'nei'ya'bi'shao
几内亚比绍共和国,ji'nei'ya'bi'shao'gong'he'guo
几内亚共和国,ji'nei'ya'gong'he'guo
集宁,ji'ning
济宁,ji'ning
集宁市,ji'ning'shi
济宁市,ji'ning'shi
基诺族,ji'nuo'zu
稷山,ji'shan
稷山县,ji'shan'xian
积石山,ji'shi'shan
积石山保安族东乡族撒拉族自治县,ji'shi'shan'bao'an'zu'dong'xiang'zu'sa'la'zu'zi'zhi'xian
吉首,ji'shou
吉首市,ji'shou'shi
吉水,ji'shui
吉水县,ji'shui'xian
鸡西,ji'xi
绩溪,ji'xi
鸡西市,ji'xi'shi
绩溪县,ji'xi'xian
蓟县,ji'xian
集贤,ji'xian
吉县,ji'xian
集贤县,ji'xian'xian
济阳,ji'yang
济阳县,ji'yang'xian
济源,ji'yuan
济源市,ji'yuan'shi
鸡泽,ji'ze
鸡泽县,ji'ze'xian
冀州,ji'zhou
吉州,ji'zhou
吉州区,ji'zhou'qu
冀州市,ji'zhou'shi
加查,jia'cha
加查县,jia'cha'xian
嘉定,jia'ding
嘉定区,jia'ding'qu
嘉禾,jia'he
嘉禾县,jia'he'xian
夹江,jia'jiang
夹江县,jia'jiang'xian
嘉黎,jia'li
嘉黎县,jia'li'xian
嘉陵,jia'ling
嘉陵区,jia'ling'qu
佳木斯,jia'mu'si
佳木斯市,jia'mu'si'shi
加纳,jia'na
加拿大,jia'na'da
加纳共和国,jia'na'gong'he'guo
加蓬,jia'peng
加蓬共和国,jia'peng'gong'he'guo
嘉善,jia'shan
嘉善县,jia'shan'xian
贾汪,jia'wang
郏县,jia'xian
佳县,jia'xian
嘉祥,jia'xiang
嘉祥县,jia'xiang'xian
嘉兴,jia'xing
嘉兴市,jia'xing'shi
嘉义,jia'yi
嘉义市,jia'yi'shi
嘉义县,jia'yi'xian
嘉荫,jia'yin
嘉荫县,jia'yin'xian
嘉鱼,jia'yu
嘉峪关,jia'yu'guan
嘉峪关市,jia'yu'guan'shi
嘉鱼县,jia'yu'xian
尖草坪,jian'cao'ping
尖草坪区,jian'cao'ping'qu
建昌,jian'chang
建昌县,jian'chang'xian
剑川,jian'chuan
剑川县,jian'chuan'xian
建德,jian'de
建德市,jian'de'shi
剑阁,jian'ge
剑阁县,jian'ge'xian
剑河,jian'he
剑河县,jian'he'xian
建湖,jian'hu
建湖县,jian'hu'xian
建华,jian'hua
建华区,jian'hua'qu
监利,jian'li
监利县,jian'li'xian
建宁,jian'ning
建宁县,jian'ning'xian
建瓯,jian'ou
建瓯市,jian'ou'shi
建平,jian'ping
建平县,jian'ping'xian
柬埔塞,jian'pu'sai
柬埔寨,jian'pu'zhai
柬埔寨王国,jian'pu'zhai'wang'guo
尖山,jian'shan
尖山区,jian'shan'qu
建始,jian'shi
建始县,jian'shi'xian
建水,jian'shui
建水县,jian'shui'xian
犍为县,jian'wei'xian
涧西,jian'xi
涧西区,jian'xi'qu
建阳,jian'yang
简阳,jian'yang
建阳市,jian'yang'shi
简阳市,jian'yang'shi
建邺,jian'ye
建邺区,jian'ye'qu
尖扎,jian'zha
尖扎县,jian'zha'xian
江安,jiang'an
江岸,jiang'an
江岸区,jiang'an'qu
江安县,jiang'an'xian
江北,jiang'bei
江北区,jiang'bei'qu
江城,jiang'cheng
江城哈尼族彝族自治县,jiang'cheng'ha'ni'zu'yi'zu'zi'zhi'xian
江城区,jiang'cheng'qu
江川,jiang'chuan
江川县,jiang'chuan'xian
江达,jiang'da
江达县,jiang'da'xian
江东,jiang'dong
江东区,jiang'dong'qu
江都,jiang'du
江都市,jiang'du'shi
江干,jiang'gan
江干区,jiang'gan'qu
江海,jiang'hai
江海区,jiang'hai'qu
江汉,jiang'han
江汉区,jiang'han'qu
江华,jiang'hua
江华瑶族自治县,jiang'hua'yao'zu'zi'zhi'xian
江津,jiang'jin
江津市,jiang'jin'shi
江口,jiang'kou
江口县,jiang'kou'xian
将乐,jiang'le
将乐县,jiang'le'xian
江陵,jiang'ling
江陵县,jiang'ling'xian
江门,jiang'men
江门市,jiang'men'shi
江南,jiang'nan
江南区,jiang'nan'qu
江宁,jiang'ning
江宁区,jiang'ning'qu
江浦,jiang'pu
江浦县,jiang'pu'xian
江山,jiang'shan
江山市,jiang'shan'shi
江苏,jiang'su
江苏省,jiang'su'sheng
江西,jiang'xi
江西省,jiang'xi'sheng
江夏,jiang'xia
江夏区,jiang'xia'qu
绛县,jiang'xian
姜堰,jiang'yan
姜堰市,jiang'yan'shi
江阳,jiang'yang
江阳区,jiang'yang'qu
江阴,jiang'yin
江阴市,jiang'yin'shi
江永,jiang'yong
江永县,jiang'yong'xian
江油,jiang'you
江油市,jiang'you'shi
江源,jiang'yuan
江源县,jiang'yuan'xian
江孜,jiang'zi
江孜县,jiang'zi'xian
蕉城,jiao'cheng
交城,jiao'cheng
蕉城区,jiao'cheng'qu
交城县,jiao'cheng'xian
蛟河,jiao'he
蛟河市,jiao'he'shi
椒江,jiao'jiang
椒江区,jiao'jiang'qu
交口,jiao'kou
交口县,jiao'kou'xian
蕉岭,jiao'ling
蕉岭县,jiao'ling'xian
胶南,jiao'nan
胶南市,jiao'nan'shi
郊区,jiao'qu
胶州,jiao'zhou
胶州市,jiao'zhou'shi
焦作,jiao'zuo
焦作市,jiao'zuo'shi
揭东,jie'dong
揭东县,jie'dong'xian
解放,jie'fang
解放区,jie'fang'qu
捷克,jie'ke
捷克共和国,jie'ke'gong'he'guo
界首,jie'shou
界首市,jie'shou'shi
揭西,jie'xi
揭西县,jie'xi'xian
介休,jie'xiu
介休市,jie'xiu'shi
揭阳,jie'yang
揭阳市,jie'yang'shi
金安,jin'an
晋安,jin'an
金安区,jin'an'qu
晋安区,jin'an'qu
津巴布韦,jin'ba'bu'wei
津巴布韦共和国,jin'ba'bu'wei'gong'he'guo
金阊,jin'chang
金昌,jin'chang
金阊区,jin'chang'qu
金昌市,jin'chang'shi
晋城,jin'cheng
晋城市,jin'cheng'shi
金川,jin'chuan
金川区,jin'chuan'qu
金川县,jin'chuan'xian
金东,jin'dong
金东区,jin'dong'qu
金湖,jin'hu
金湖县,jin'hu'xian
金华,jin'hua
金华市,jin'hua'shi
金家庄,jin'jia'zhuang
金家庄区,jin'jia'zhuang'qu
锦江,jin'jiang
晋江,jin'jiang
锦江区,jin'jiang'qu
晋江市,jin'jiang'shi
金口河,jin'kou'he
金口河区,jin'kou'he'qu
金门,jin'men
金门县,jin'men'xian
津南,jin'nan
津南区,jin'nan'qu
晋宁,jin'ning
晋宁县,jin'ning'xian
金牛,jin'niu
金牛区,jin'niu'qu
金平,jin'ping
锦屏,jin'ping
金平苗族瑶族傣族自治县,jin'ping'miao'zu'yao'zu'dai'zu'zi'zhi'xian
锦屏县,jin'ping'xian
金沙,jin'sha
金沙县,jin'sha'xian
金山,jin'shan
金山区,jin'shan'qu
金山屯,jin'shan'tun
金山屯区,jin'shan'tun'qu
津市市,jin'shi'shi
金水,jin'shui
金水区,jin'shui'qu
金塔,jin'ta
金塔县,jin'ta'xian
金台,jin'tai
金台区,jin'tai'qu
金坛,jin'tan
金坛市,jin'tan'shi
金堂,jin'tang
金堂县,jin'tang'xian
金溪,jin'xi
金溪县,jin'xi'xian
进贤,jin'xian
进贤县,jin'xian'xian
金乡,jin'xiang
金乡县,jin'xiang'xian
金秀,jin'xiu
金秀瑶族自治县,jin'xiu'yao'zu'zi'zhi'xian
金阳,jin'yang
金阳县,jin'yang'xian
金园,jin'yuan
晋源,jin'yuan
金园区,jin'yuan'qu
晋源区,jin'yuan'qu
缙云,jin'yun
缙云县,jin'yun'xian
金寨,jin'zhai
金寨县,jin'zhai'xian
晋中,jin'zhong
晋中市,jin'zhong'shi
金州,jin'zhou
锦州,jin'zhou
晋州,jin'zhou
金州区,jin'zhou'qu
锦州市,jin'zhou'shi
晋州市,jin'zhou'shi
靖安,jing'an
静安,jing'an
静安区,jing'an'qu
靖安县,jing'an'xian
靖边,jing'bian
靖边县,jing'bian'xian
泾川,jing'chuan
泾川县,jing'chuan'xian
旌德,jing'de
旌德县,jing'de'xian
景德镇,jing'de'zhen
景德镇市,jing'de'zhen'shi
景东,jing'dong
景东彝族自治县,jing'dong'yi'zu'zi'zhi'xian
井冈山,jing'gang'shan
井冈山市,jing'gang'shan'shi
景谷,jing'gu
景谷傣族彝族自治县,jing'gu'dai'zu'yi'zu'zi'zhi'xian
静海,jing'hai
静海县,jing'hai'xian
精河,jing'he
精河县,jing'he'xian
景洪,jing'hong
景洪市,jing'hong'shi
镜湖,jing'hu
镜湖区,jing'hu'qu
靖江,jing'jiang
靖江市,jing'jiang'shi
京口,jing'kou
京口区,jing'kou'qu
静乐,jing'le
静乐县,jing'le'xian
荆门,jing'men
荆门市,jing'men'shi
静宁,jing'ning
景宁,jing'ning
景宁畲族自治县,jing'ning'she'zu'zi'zhi'xian
静宁县,jing'ning'xian
景颇族,jing'po'zu
京山,jing'shan
京山县,jing'shan'xian
景泰,jing'tai
景泰县,jing'tai'xian
靖西,jing'xi
靖西县,jing'xi'xian
景县,jing'xian
泾县,jing'xian
井陉,jing'xing
井陉矿区,jing'xing'kuang'qu
井陉县,jing'xing'xian
井研,jing'yan
井研县,jing'yan'xian
旌阳,jing'yang
泾阳,jing'yang
旌阳区,jing'yang'qu
泾阳县,jing'yang'xian
靖宇,jing'yu
靖宇县,jing'yu'xian
靖远,jing'yuan
泾源,jing'yuan
靖远县,jing'yuan'xian
泾源县,jing'yuan'xian
荆州,jing'zhou
靖州,jing'zhou
靖州苗族侗族自治县,jing'zhou'miao'zu'dong'zu'zi'zhi'xian
荆州区,jing'zhou'qu
荆州市,jing'zhou'shi
京族,jing'zu
鸠江,jiu'jiang
九江,jiu'jiang
鸠江区,jiu'jiang'qu
九江市,jiu'jiang'shi
九江县,jiu'jiang'xian
九里,jiu'li
九里区,jiu'li'qu
九龙,jiu'long
九龙坡,jiu'long'po
九龙坡区,jiu'long'po'qu
九龙县,jiu'long'xian
酒泉,jiu'quan
酒泉地区,jiu'quan'di'qu
酒泉市,jiu'quan'shi
九台,jiu'tai
九台市,jiu'tai'shi
九原,jiu'yuan
九原区,jiu'yuan'qu
九寨沟,jiu'zhai'gou
九寨沟县,jiu'zhai'gou'xian
久治,jiu'zhi
久治县,jiu'zhi'xian
居巢,ju'chao
居巢区,ju'chao'qu
巨鹿,ju'lu
巨鹿县,ju'lu'xian
且末,ju'mo
莒南,ju'nan
莒南县,ju'nan'xian
句容,ju'rong
句容市,ju'rong'shi
莒县,ju'xian
巨野,ju'ye
巨野县,ju'ye'xian
鄄城,juan'cheng
鄄城县,juan'cheng'xian
筠连,jun'lian
筠连县,jun'lian'xian
君山,jun'shan
君山区,jun'shan'qu
浚县,jun'xian
喀喇沁,ka'la'qin
喀喇沁旗,ka'la'qin'qi
喀喇沁左翼蒙古族自治县,ka'la'qin'zuo'yi'meng'gu'zu'zi'zhi'xian
喀麦隆,ka'mai'long
喀麦隆共和国,ka'mai'long'gong'he'guo
喀什,ka'shi
喀什地区,ka'shi'di'qu
喀什市,ka'shi'shi
卡塔尔,ka'ta'er
卡塔尔国,ka'ta'er'guo
开封,kai'feng
开封市,kai'feng'shi
开封县,kai'feng'xian
开福,kai'fu
开福区,kai'fu'qu
开化,kai'hua
开化县,kai'hua'xian
开江,kai'jiang
开江县,kai'jiang'xian
凯里,kai'li
凯里市,kai'li'shi
开鲁,kai'lu
开鲁县,kai'lu'xian
开曼群岛,kai'man'qun'dao
开平,kai'ping
开平区,kai'ping'qu
开平市,kai'ping'shi
开县,kai'xian
开阳,kai'yang
开阳县,kai'yang'xian
开远,kai'yuan
开元,kai'yuan
开原,kai'yuan
开元区,kai'yuan'qu
开远市,kai'yuan'shi
开原市,kai'yuan'shi
康保,kang'bao
康保县,kang'bao'xian
康定,kang'ding
康定县,kang'ding'xian
康乐,kang'le
康乐县,kang'le'xian
康马,kang'ma
康马县,kang'ma'xian
康平,kang'ping
康平县,kang'ping'xian
康县,kang'xian
柯城,ke'cheng
柯城区,ke'cheng'qu
克东,ke'dong
克东县,ke'dong'xian
柯尔克孜族,ke'er'ke'zi'zu
科尔沁,ke'er'qin
科尔沁区,ke'er'qin'qu
科尔沁右翼前旗,ke'er'qin'you'yi'qian'qi
科尔沁右翼中旗,ke'er'qin'you'yi'zhong'qi
科尔沁左翼后旗,ke'er'qin'zuo'yi'hou'qi
科尔沁左翼中旗,ke'er'qin'zuo'yi'zhong'qi
科科斯基林群岛,ke'ke'si'ji'lin'qun'dao
科科斯群岛,ke'ke'si'qun'dao
克拉玛依,ke'la'ma'yi
克拉玛依区,ke'la'ma'yi'qu
克拉玛依市,ke'la'ma'yi'shi
岢岚,ke'lan
岢岚县,ke'lan'xian
克罗蒂亚,ke'luo'di'ya
克罗地亚,ke'luo'di'ya
克罗地亚共和国,ke'luo'di'ya'gong'he'guo
科摩罗,ke'mo'luo
科摩罗伊斯兰联邦共和国,ke'mo'luo'yi'si'lan'lian'bang'gong'he'guo
柯坪,ke'ping
柯坪县,ke'ping'xian
克山,ke'shan
克山县,ke'shan'xian
克什克腾,ke'shen'ke'teng
克什克腾旗,ke'shi'ke'teng'qi
科特迪瓦,ke'te'di'wa
科特迪瓦共和国,ke'te'di'wa'gong'he'guo
科威特,ke'wei'te
科威特国,ke'wei'te'guo
克孜勒苏柯尔克孜,ke'zi'le'su'ke'er'ke'zi
克孜勒苏柯尔克孜自治州,ke'zi'le'su'ke'er'ke'zi'zi'zhi'zhou
垦利,ken'li
垦利县,ken'li'xian
肯尼亚,ken'ni'ya
肯尼亚共和国,ken'ni'ya'gong'he'guo
库车,ku'che
库车县,ku'che'xian
库尔勒,ku'er'le
库尔勒市,ku'er'le'shi
库克群岛,ku'ke'qun'dao
库伦,ku'lun
库伦旗,ku'lun'qi
宽城,kuan'cheng
宽城满族自治县,kuan'cheng'man'zu'zi'zhi'xian
宽城区,kuan'cheng'qu
宽甸,kuan'dian
宽甸满族自治县,kuan'dian'man'zu'zi'zhi'xian
矿区,kuang'qu
奎屯,kui'tun
奎屯市,kui'tun'shi
奎文,kui'wen
奎文区,kui'wen'qu
昆都伦,kun'dou'lun
昆都伦区,kun'du'lun'qu
昆明,kun'ming
昆明市,kun'ming'shi
昆山,kun'shan
昆山市,kun'shan'shi
拉伯联合酋长国,la'bo'lian'he'qiu'zhang'guo
拉祜族,la'hu'zu
拉萨,la'sa
拉萨市,la'sa'shi
拉脱维亚,la'tuo'wei'ya
拉脱维亚共和国,la'tuo'wei'ya'gong'he'guo
拉孜,la'zi
拉孜县,la'zi'xian
来安,lai'an
来安县,lai'an'xian
来宾,lai'bin
来宾县,lai'bin'xian
莱城,lai'cheng
莱城区,lai'cheng'qu
来凤,lai'feng
来凤县,lai'feng'xian
莱山,lai'shan
莱山区,lai'shan'qu
涞水,lai'shui
涞水县,lai'shui'xian
莱索托,lai'suo'tuo
莱索托王国,lai'suo'tuo'wang'guo
莱芜,lai'wu
莱芜市,lai'wu'shi
莱西,lai'xi
莱西市,lai'xi'shi
莱阳,lai'yang
莱阳市,lai'yang'shi
涞源,lai'yuan
涞源县,lai'yuan'xian
莱州,lai'zhou
莱州市,lai'zhou'shi
澜沧,lan'cang
澜沧拉祜族自治县,lan'cang'la'hu'zu'zi'zhi'xian
岚皋,lan'gao
岚皋县,lan'gao'xian
兰考,lan'kao
兰考县,lan'kao'xian
兰坪,lan'ping
兰坪白族普米族自治县,lan'ping'bai'zu'pu'mi'zu'zi'zhi'xian
蓝山,lan'shan
兰山,lan'shan
兰山区,lan'shan'qu
蓝山县,lan'shan'xian
蓝田,lan'tian
蓝田县,lan'tian'xian
兰西,lan'xi
兰溪,lan'xi
兰溪市,lan'xi'shi
兰西县,lan'xi'xian
岚县,lan'xian
兰州,lan'zhou
兰州市,lan'zhou'shi
廊坊,lang'fang
廊坊市,lang'fang'shi
浪卡子县,lang'ka'zi'xian
浪卡子,lang'qia'zi
郎溪,lang'xi
郎溪县,lang'xi'xian
朗县,lang'xian
琅琊,lang'ya
琅琊区,lang'ya'qu
阆中,lang'zhong
阆中市,lang'zhong'shi
老边,lao'bian
老边区,lao'bian'qu
老城,lao'cheng
老城区,lao'cheng'qu
老河口,lao'he'kou
老河口市,lao'he'kou'shi
崂山,lao'shan
崂山区,lao'shan'qu
乐亭,lao'ting
乐亭县,lao'ting'xian
老挝,lao'wo
老挝人民共和国,lao'wo'ren'min'gong'he'guo
老挝人民民主共和国,lao'wo'ren'min'min'zhu'gong'he'guo
乐安,le'an
乐安县,le'an'xian
乐昌,le'chang
乐昌市,le'chang'shi
乐东,le'dong
乐东黎族自治县,le'dong'li'zu'zi'zhi'xian
乐都,le'dou
乐都县,le'du'xian
乐陵,le'ling
乐陵市,le'ling'shi
乐平,le'ping
乐平市,le'ping'shi
乐山,le'shan
乐山市,le'shan'shi
乐业,le'ye
乐业县,le'ye'xian
乐至,le'zhi
乐至县,le'zhi'xian
雷波,lei'bo
雷波县,lei'bo'xian
雷山,lei'shan
雷山县,lei'shan'xian
类乌齐,lei'wu'qi
类乌齐县,lei'wu'qi'xian
耒阳,lei'yang
耒阳市,lei'yang'shi
雷州,lei'zhou
雷州市,lei'zhou'shi
冷水江,leng'shui'jiang
冷水江市,leng'shui'jiang'shi
冷水滩,leng'shui'tan
冷水滩区,leng'shui'tan'qu
黎巴嫩,li'ba'nen
黎巴嫩共和国,li'ba'nen'gong'he'guo
利比里亚,li'bi'li'ya
利比里亚共和国,li'bi'li'ya'gong'he'guo
利比亚,li'bi'ya
荔波,li'bo
荔波县,li'bo'xian
李沧,li'cang
李沧区,li'cang'qu
鲤城,li'cheng
黎城,li'cheng
历城,li'cheng
鲤城区,li'cheng'qu
历城区,li'cheng'qu
黎城县,li'cheng'xian
黎川,li'chuan
利川,li'chuan
利川市,li'chuan'shi
黎川县,li'chuan'xian
丽江,li'jiang
丽江地区,li'jiang'di'qu
丽江纳西族自治县,li'jiang'na'xi'zu'zi'zhi'xian
利津,li'jin
利津县,li'jin'xian
醴陵,li'ling
醴陵市,li'ling'shi
黎平,li'ping
黎平县,li'ping'xian
荔蒲,li'pu
荔蒲县,li'pu'xian
礼泉,li'quan
礼泉县,li'quan'xian
立山,li'shan
立山区,li'shan'qu
离石,li'shi
离石市,li'shi'shi
梨树,li'shu
梨树区,li'shu'qu
梨树县,li'shu'xian
丽水,li'shui
溧水,li'shui
丽水市,li'shui'shi
溧水县,li'shui'xian
傈僳族,li'su'zu
理塘,li'tang
理塘县,li'tang'xian
立陶宛,li'tao'wan
立陶宛共和国,li'tao'wan'gong'he'guo
利通,li'tong
利通区,li'tong'qu
荔湾,li'wan
荔湾区,li'wan'qu
历下,li'xia
历下区,li'xia'qu
蠡县,li'xian
澧县,li'xian
理县,li'xian
礼县,li'xian
利辛,li'xin
利辛县,li'xin'xian
溧阳,li'yang
溧阳市,li'yang'shi
黎族,li'zu
连城,lian'cheng
连城县,lian'cheng'xian
莲都,lian'dou
莲都区,lian'dou'qu
莲湖,lian'hu
莲湖区,lian'hu'qu
莲花,lian'hua
莲花县,lian'hua'xian
连江,lian'jiang
廉江,lian'jiang
廉江市,lian'jiang'shi
连江县,lian'jiang'xian
连南,lian'nan
连南瑶族自治县,lian'nan'yao'zu'zi'zhi'xian
连平,lian'ping
连平县,lian'ping'xian
连山,lian'shan
连山区,lian'shan'qu
连山壮族瑶族自治县,lian'shan'zhuang'zu'yao'zu'zi'zhi'xian
涟水,lian'shui
涟水县,lian'shui'xian
涟源,lian'yuan
涟源市,lian'yuan'shi
连云,lian'yun
连云港,lian'yun'gang
连云港市,lian'yun'gang'shi
连云区,lian'yun'qu
连州,lian'zhou
连州市,lian'zhou'shi
凉城,liang'cheng
凉城县,liang'cheng'xian
两当,liang'dang
两当县,liang'dang'xian
梁河,liang'he
梁河县,liang'he'xian
梁平,liang'ping
梁平县,liang'ping'xian
凉山,liang'shan
梁山,liang'shan
梁山县,liang'shan'xian
凉山彝族自治州,liang'shan'yi'zu'zi'zhi'zhou
梁园,liang'yuan
梁园区,liang'yuan'qu
梁子湖,liang'zi'hu
梁子湖区,liang'zi'hu'qu
聊城,liao'cheng
聊城市,liao'cheng'shi
辽宁,liao'ning
辽宁省,liao'ning'sheng
辽阳,liao'yang
辽阳市,liao'yang'shi
辽阳县,liao'yang'xian
辽源,liao'yuan
辽源市,liao'yuan'shi
辽中,liao'zhong
辽中县,liao'zhong'xian
烈山,lie'shan
烈山区,lie'shan'qu
列支敦士登,lie'zhi'dun'shi'deng
列支敦士登公国,lie'zhi'dun'shi'deng'gong'guo
临安,lin'an
临安市,lin'an'shi
临沧,lin'cang
临沧地区,lin'cang'di'qu
临沧县,lin'cang'xian
临城,lin'cheng
临城县,lin'cheng'xian
临川,lin'chuan
临川区,lin'chuan'qu
林甸,lin'dian
林甸县,lin'dian'xian
临汾,lin'fen
临汾市,lin'fen'shi
临高,lin'gao
临高县,lin'gao'xian
临桂,lin'gui
临桂县,lin'gui'xian
临海,lin'hai
临海市,lin'hai'shi
临河,lin'he
临河市,lin'he'shi
临江,lin'jiang
临江市,lin'jiang'shi
林口,lin'kou
林口县,lin'kou'xian
临澧,lin'li
临澧县,lin'li'xian
临清,lin'qing
临清市,lin'qing'shi
临朐,lin'qu
临朐县,lin'qu'xian
临泉,lin'quan
临泉县,lin'quan'xian
临沭,lin'shu
临沭县,lin'shu'xian
邻水,lin'shui
邻水县,lin'shui'xian
临潭,lin'tan
临潭县,lin'tan'xian
临洮,lin'tao
临洮县,lin'tao'xian
临潼,lin'tong
临潼区,lin'tong'qu
临渭,lin'wei
临渭区,lin'wei'qu
临武,lin'wu
临武县,lin'wu'xian
临西,lin'xi
林西,lin'xi
临西县,lin'xi'xian
林西县,lin'xi'xian
临夏,lin'xia
临夏回族自治州,lin'xia'hui'zu'zi'zhi'zhou
临夏市,lin'xia'shi
临夏县,lin'xia'xian
临县,lin'xian
临湘,lin'xiang
临湘市,lin'xiang'shi
临邑,lin'yi
临沂,lin'yi
临猗,lin'yi
临沂市,lin'yi'shi
临邑县,lin'yi'xian
临猗县,lin'yi'xian
临颍,lin'ying
临颍县,lin'ying'xian
麟游,lin'you
麟游县,lin'you'xian
临泽,lin'ze
临泽县,lin'ze'xian
临漳,lin'zhang
临漳县,lin'zhang'xian
林芝,lin'zhi
林芝地区,lin'zhi'di'qu
林芝县,lin'zhi'xian
林周,lin'zhou
林州,lin'zhou
林州市,lin'zhou'shi
林周县,lin'zhou'xian
临淄,lin'zi
临淄区,lin'zi'qu
灵宝,ling'bao
灵宝市,ling'bao'shi
灵璧,ling'bi
灵璧县,ling'bi'xian
陵川,ling'chuan
灵川,ling'chuan
陵川县,ling'chuan'xian
灵川县,ling'chuan'xian
岭东,ling'dong
岭东区,ling'dong'qu
凌海,ling'hai
凌海市,ling'hai'shi
凌河,ling'he
凌河区,ling'he'qu
灵丘,ling'qiu
灵丘县,ling'qiu'xian
灵山,ling'shan
灵山县,ling'shan'xian
灵石,ling'shi
灵石县,ling'shi'xian
灵寿,ling'shou
灵寿县,ling'shou'xian
陵水,ling'shui
陵水黎族自治县,ling'shui'li'zu'zi'zhi'xian
灵台,ling'tai
灵台县,ling'tai'xian
灵武,ling'wu
灵武市,ling'wu'shi
陵县,ling'xian
凌源,ling'yuan
凌源市,ling'yuan'shi
凌云,ling'yun
凌云县,ling'yun'xian
留坝,liu'ba
留坝县,liu'ba'xian
柳北,liu'bei
柳北区,liu'bei'qu
柳城,liu'cheng
柳城县,liu'cheng'xian
柳河,liu'he
六合县,liu'he'xian
柳河县,liu'he'xian
柳江,liu'jiang
柳江县,liu'jiang'xian
柳林,liu'lin
柳林县,liu'lin'xian
柳南,liu'nan
柳南区,liu'nan'qu
留尼汪,liu'ni'wang
六盘水,liu'pan'shui
六盘水市,liu'pan'shui'shi
浏阳,liu'yang
浏阳市,liu'yang'shi
六枝特,liu'zhi'te
六枝特区,liu'zhi'te'qu
柳州,liu'zhou
柳州地区,liu'zhou'di'qu
柳州市,liu'zhou'shi
隆安,long'an
隆安县,long'an'xian
隆昌,long'chang
隆昌县,long'chang'xian
龙城,long'cheng
龙城区,long'cheng'qu
陇川,long'chuan
龙川,long'chuan
陇川县,long'chuan'xian
龙川县,long'chuan'xian
隆德,long'de
隆德县,long'de'xian
龙凤,long'feng
龙凤区,long'feng'qu
龙岗,long'gang
龙港,long'gang
龙岗区,long'gang'qu
龙港区,long'gang'qu
龙海,long'hai
龙海市,long'hai'shi
龙湖,long'hu
龙湖区,long'hu'qu
隆化,long'hua
隆化县,long'hua'xian
隆回,long'hui
隆回县,long'hui'xian
龙江,long'jiang
龙江县,long'jiang'xian
龙井,long'jing
龙井市,long'jing'shi
龙口,long'kou
龙口市,long'kou'shi
龙里,long'li
